time,CO,y,CO2,electricity,type,id,eclass,waiting,NOx,fuel,HC,x,route,relative_position,noise,angle,PMx,speed,edge_id,lane_number
24.5,110.63,47.88,2583.19,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.11,0.56,73.11,routebottom_0,10.95,58.86,346.69,0.05,3.27,right,0
24.6,110.17,48.21,2586.69,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.11,0.56,73.0,routebottom_0,11.28,58.89,346.21,0.05,3.3,right,0
24.7,109.71,48.54,2590.07,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.11,0.56,72.9,routebottom_0,11.61,58.92,345.72,0.05,3.34,right,0
24.8,109.24,48.87,2593.32,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.11,0.56,72.79,routebottom_0,11.95,58.95,345.15,0.05,3.37,right,0
24.9,108.77,49.21,2596.44,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.55,72.67,routebottom_0,12.29,58.98,344.52,0.05,3.41,right,0
25.0,108.29,49.55,2599.42,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.55,72.55,routebottom_0,12.63,59.01,344.05,0.05,3.45,right,0
25.1,107.8,49.89,2602.27,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.55,72.43,routebottom_0,12.98,59.04,343.61,0.05,3.48,right,0
25.2,107.31,50.24,2604.99,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.55,72.31,routebottom_0,13.33,59.07,343.12,0.05,3.52,right,0
25.3,106.82,50.58,2607.57,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.55,72.17,routebottom_0,13.69,59.09,342.49,0.05,3.56,right,0
25.4,106.32,50.93,2610.01,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.54,72.03,routebottom_0,14.05,59.12,341.92,0.05,3.6,right,0
25.5,105.81,51.28,2612.31,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.54,71.88,routebottom_0,14.41,59.14,341.4,0.05,3.63,right,0
25.6,105.31,51.63,2614.47,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.54,71.74,routebottom_0,14.78,59.17,340.85,0.05,3.67,right,0
25.7,104.78,51.99,2615.45,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.54,71.58,routebottom_0,15.15,59.19,340.12,0.05,3.71,right,0
25.8,104.25,52.34,2616.33,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.12,0.53,71.42,routebottom_0,15.53,59.21,339.51,0.05,3.75,right,0
25.9,103.72,52.7,2617.18,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.13,0.53,71.25,routebottom_0,15.9,59.22,338.97,0.05,3.78,right,0
26.0,103.19,53.06,2617.99,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.13,0.53,71.08,routebottom_0,16.29,59.24,338.4,0.05,3.82,right,0
26.1,102.66,53.42,2618.73,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.13,0.53,70.91,routebottom_0,16.67,59.26,337.72,0.05,3.86,right,0
26.2,102.14,53.79,2619.39,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.1,1.13,0.52,70.73,routebottom_0,17.06,59.28,337.13,0.05,3.9,right,0
26.3,101.61,54.15,2619.96,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.52,70.54,routebottom_0,17.45,59.29,336.58,0.05,3.93,right,0
26.4,101.08,54.52,2620.39,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.52,70.35,routebottom_0,17.85,59.31,335.94,0.05,3.97,right,0
26.5,100.55,54.89,2620.66,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.52,70.15,routebottom_0,18.25,59.32,335.19,0.05,4.01,right,0
26.6,100.02,55.26,2620.74,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.51,69.95,routebottom_0,18.66,59.34,334.65,0.05,4.05,right,0
26.7,99.49,55.63,2620.58,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.51,69.74,routebottom_0,19.07,59.35,334.09,0.05,4.08,right,0
26.8,98.95,56.0,2620.14,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.51,69.52,routebottom_0,19.48,59.37,333.36,0.05,4.12,right,0
26.9,98.41,56.37,2619.38,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.51,69.3,routebottom_0,19.89,59.38,332.65,0.05,4.16,right,0
27.0,97.87,56.74,2618.25,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.13,0.5,69.07,routebottom_0,20.31,59.39,332.08,0.05,4.19,right,0
27.1,97.32,57.12,2616.64,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.09,1.12,0.5,68.84,routebottom_0,20.74,59.4,331.46,0.04,4.23,right,0
27.2,96.77,57.49,2614.38,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.12,0.5,68.59,routebottom_0,21.16,59.4,330.74,0.04,4.27,right,0
27.3,96.2,57.86,2611.41,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.12,0.5,68.35,routebottom_0,21.59,59.41,330.15,0.04,4.3,right,0
27.4,95.63,58.24,2607.64,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.12,0.49,68.1,routebottom_0,22.03,59.41,329.57,0.04,4.34,right,0
27.5,95.05,58.61,2603.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.12,0.49,67.84,routebottom_0,22.46,59.4,328.77,0.04,4.37,right,0
27.6,94.46,58.99,2597.42,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.12,0.49,67.57,routebottom_0,22.9,59.4,328.02,0.04,4.41,right,0
27.7,93.85,59.36,2590.81,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.11,0.49,67.3,routebottom_0,23.35,59.39,327.37,0.04,4.44,right,0
27.8,93.24,59.73,2583.08,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.06,1.11,0.48,67.02,routebottom_0,23.79,59.38,326.63,0.04,4.47,right,0
27.9,92.57,60.1,2572.32,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.06,1.11,0.48,66.73,routebottom_0,24.25,59.35,325.83,0.04,4.5,right,0
28.0,91.86,60.47,2558.46,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.05,1.1,0.48,66.43,routebottom_0,24.7,59.32,325.22,0.04,4.53,right,0
28.1,91.14,60.84,2543.05,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.04,1.09,0.47,66.14,routebottom_0,25.15,59.28,324.57,0.04,4.56,right,0
28.2,90.41,61.21,2526.02,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.03,1.09,0.47,65.83,routebottom_0,25.61,59.23,323.76,0.04,4.59,right,0
28.3,89.66,61.58,2507.32,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.02,1.08,0.46,65.52,routebottom_0,26.08,59.18,323.09,0.04,4.62,right,0
28.4,88.9,61.95,2486.92,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.01,1.07,0.46,65.2,routebottom_0,26.54,59.12,322.43,0.04,4.64,right,0
28.5,88.14,62.31,2464.77,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.0,1.06,0.46,64.88,routebottom_0,27.01,59.06,321.56,0.04,4.66,right,0
28.6,87.36,62.67,2440.88,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.99,1.05,0.45,64.55,routebottom_0,27.47,58.99,320.91,0.04,4.68,right,0
28.7,86.58,63.03,2415.22,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.98,1.04,0.45,64.22,routebottom_0,27.94,58.92,320.31,0.04,4.7,right,0
28.8,85.79,63.38,2387.83,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.96,1.03,0.44,63.87,routebottom_0,28.42,58.84,319.5,0.04,4.72,right,0
28.9,85.0,63.73,2358.72,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.95,1.01,0.44,63.52,routebottom_0,28.89,58.75,318.79,0.04,4.73,right,0
29.0,84.21,64.08,2327.96,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.93,1.0,0.44,63.17,routebottom_0,29.36,58.65,318.13,0.04,4.74,right,0
29.1,83.42,64.42,2295.63,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.92,0.99,0.43,62.81,routebottom_0,29.84,58.55,317.3,0.03,4.75,right,0
29.2,82.64,64.75,2261.8,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.9,0.97,0.43,62.44,routebottom_0,30.32,58.45,316.5,0.03,4.76,right,0
29.3,81.87,65.09,2226.62,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.89,0.96,0.42,62.08,routebottom_0,30.79,58.34,315.8,0.03,4.76,right,0
29.4,81.11,65.41,2190.23,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.87,0.94,0.42,61.7,routebottom_0,31.27,58.22,314.96,0.03,4.76,right,0
29.5,0.0,65.73,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,61.32,routebottom_0,31.74,58.1,314.15,0.0,4.76,right,0
29.6,0.0,66.05,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,60.94,routebottom_0,32.22,57.97,313.45,0.0,4.76,right,0
29.7,0.0,66.36,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,60.56,routebottom_0,32.69,57.83,312.64,0.0,4.75,right,0
29.8,0.0,66.67,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,60.17,routebottom_0,33.17,57.7,311.82,0.0,4.73,right,0
29.9,0.0,66.97,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,59.79,routebottom_0,33.64,57.55,311.17,0.0,4.72,right,0
30.0,0.0,67.27,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,59.4,routebottom_0,34.11,57.41,310.45,0.0,4.7,right,0
30.1,0.0,67.56,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,59.0,routebottom_0,34.58,57.26,309.66,0.0,4.68,right,0
30.2,0.0,67.84,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,58.61,routebottom_0,35.04,57.11,309.07,0.0,4.65,right,0
30.3,0.0,68.12,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,58.22,routebottom_0,35.51,56.96,308.42,0.0,4.62,right,0
30.4,0.0,68.38,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.81,routebottom_0,35.96,56.81,307.57,0.0,4.59,right,0
30.5,0.0,68.64,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.42,routebottom_0,36.42,56.65,306.91,0.0,4.55,right,0
30.6,0.0,68.9,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,57.02,routebottom_0,36.87,56.5,306.26,0.0,4.52,right,0
30.7,0.0,69.14,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,56.62,routebottom_0,37.32,56.35,305.48,0.0,4.47,right,0
30.8,0.0,69.38,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,56.23,routebottom_0,37.76,56.19,304.83,0.0,4.43,right,0
30.9,0.0,69.62,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.84,routebottom_0,38.2,56.05,304.24,0.0,4.38,right,0
31.0,0.0,69.84,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.45,routebottom_0,38.63,55.9,303.5,0.0,4.33,right,0
31.1,0.0,70.06,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,55.06,routebottom_0,39.06,55.76,302.76,0.0,4.28,right,0
31.2,0.0,70.27,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,54.67,routebottom_0,39.48,55.62,302.14,0.0,4.22,right,0
31.3,0.0,70.47,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,54.29,routebottom_0,39.9,55.48,301.5,0.0,4.16,right,0
31.4,0.0,70.66,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,53.91,routebottom_0,40.31,55.35,300.71,0.0,4.1,right,0
31.5,0.0,70.85,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,53.53,routebottom_0,40.71,55.23,300.11,0.0,4.04,right,0
31.6,0.0,71.04,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,53.16,routebottom_0,41.11,55.11,299.58,0.0,3.97,right,0
31.7,0.0,71.21,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,52.79,routebottom_0,41.5,55.0,298.99,0.0,3.9,right,0
31.8,0.0,71.38,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,52.43,routebottom_0,41.88,54.9,298.34,0.0,3.84,right,0
31.9,0.0,71.54,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,52.07,routebottom_0,42.26,54.81,297.82,0.0,3.77,right,0
32.0,0.0,71.7,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,51.72,routebottom_0,42.63,54.72,297.32,0.0,3.7,right,0
32.1,0.0,71.85,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,51.37,routebottom_0,42.99,54.64,296.7,0.0,3.63,right,0
32.2,0.0,71.99,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,51.03,routebottom_0,43.35,54.57,296.03,0.0,3.55,right,0
32.3,0.0,72.12,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,50.69,routebottom_0,43.69,54.51,295.56,0.0,3.48,right,0
32.4,0.0,72.25,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,50.36,routebottom_0,44.04,54.45,295.09,0.0,3.41,right,0
32.5,0.0,72.38,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,50.04,routebottom_0,44.37,54.41,294.58,0.0,3.34,right,0
32.6,0.0,72.49,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,49.72,routebottom_0,44.7,54.37,293.97,0.0,3.27,right,0
32.7,0.0,72.6,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,49.4,routebottom_0,45.02,54.34,293.46,0.0,3.19,right,0
32.8,0.0,72.71,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,49.1,routebottom_0,45.33,54.33,293.02,0.0,3.12,right,0
32.9,0.0,72.82,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,48.79,routebottom_0,45.63,54.31,292.59,0.0,3.05,right,0
33.0,0.0,72.91,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,48.5,routebottom_0,45.93,54.31,292.1,0.0,2.98,right,0
33.1,0.0,73.0,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,48.21,routebottom_0,46.22,54.32,291.58,0.0,2.92,right,0
33.2,0.0,73.09,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,47.93,routebottom_0,46.51,54.33,291.15,0.0,2.85,right,0
33.3,0.0,73.18,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,47.65,routebottom_0,46.79,54.35,290.76,0.0,2.78,right,0
33.4,0.0,73.27,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,47.38,routebottom_0,47.06,54.37,290.37,0.0,2.72,right,0
33.5,0.0,73.34,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,47.11,routebottom_0,47.32,54.41,289.93,0.0,2.66,right,0
33.6,0.0,73.41,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,46.85,routebottom_0,47.58,54.45,289.42,0.0,2.6,right,0
33.7,0.0,73.48,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,46.59,routebottom_0,47.84,54.49,288.96,0.0,2.54,right,0
33.8,0.0,73.55,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,46.34,routebottom_0,48.09,54.54,288.6,0.0,2.48,right,0
33.9,0.0,73.61,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,46.1,routebottom_0,48.33,54.59,288.25,0.0,2.43,right,0
34.0,0.0,73.67,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,45.86,routebottom_0,48.57,54.65,287.91,0.0,2.37,right,0
34.1,0.0,73.73,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,45.63,routebottom_0,48.8,54.71,287.53,0.0,2.32,right,0
34.2,0.0,73.78,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,45.39,routebottom_0,49.03,54.78,287.13,0.0,2.27,right,0
34.3,0.0,73.84,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,45.17,routebottom_0,49.25,54.85,286.73,0.0,2.23,right,0
34.4,0.0,73.89,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,44.95,routebottom_0,49.47,54.92,286.45,0.0,2.18,right,0
34.5,0.0,73.94,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,44.73,routebottom_0,49.68,55.0,286.18,0.0,2.14,right,0
34.6,0.0,73.99,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,44.52,routebottom_0,49.89,55.07,285.92,0.0,2.1,right,0
34.7,0.0,74.04,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,44.31,routebottom_0,50.1,55.15,285.66,0.0,2.06,right,0
34.8,0.0,74.08,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,44.1,routebottom_0,50.3,55.23,285.31,0.0,2.03,right,0
34.9,0.0,74.11,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,43.89,routebottom_0,50.5,55.31,284.95,0.0,1.99,right,0
35.0,0.0,74.15,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,43.69,routebottom_0,50.7,55.39,284.58,0.0,1.96,right,0
35.1,0.0,74.19,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,43.49,routebottom_0,50.89,55.47,284.29,0.0,1.94,right,0
35.2,0.0,74.22,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,43.3,routebottom_0,51.08,55.55,284.0,0.0,1.91,right,0
35.3,0.0,74.25,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,43.1,routebottom_0,51.27,55.63,283.73,0.0,1.88,right,0
35.4,0.0,74.29,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,42.91,routebottom_0,51.45,55.71,283.45,0.0,1.86,right,0
35.5,0.0,74.32,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,42.72,routebottom_0,51.64,55.79,283.18,0.0,1.84,right,0
35.6,0.0,74.35,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,42.54,routebottom_0,51.82,55.87,282.84,0.0,1.82,right,0
35.7,0.0,74.38,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,42.35,routebottom_0,52.0,55.95,282.51,0.0,1.81,right,0
35.8,0.0,74.4,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,42.16,routebottom_0,52.18,56.03,282.17,0.0,1.79,right,0
35.9,0.0,74.43,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,41.98,routebottom_0,52.36,56.1,281.93,0.0,1.78,right,0
36.0,0.0,74.46,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,41.8,routebottom_0,52.54,56.18,281.7,0.0,1.77,right,0
36.1,0.0,74.48,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,41.62,routebottom_0,52.71,56.25,281.47,0.0,1.76,right,0
36.2,0.0,74.51,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,41.44,routebottom_0,52.89,56.32,281.24,0.0,1.75,right,0
36.3,0.0,74.53,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,41.26,routebottom_0,53.06,56.39,281.02,0.0,1.75,right,0
36.4,0.0,74.55,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,41.08,routebottom_0,53.24,56.45,280.72,0.0,1.74,right,0
36.5,0.0,74.57,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,40.9,routebottom_0,53.41,56.52,280.4,0.0,1.74,right,0
36.6,0.0,74.59,0.0,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,40.72,routebottom_0,53.58,56.58,280.08,0.0,1.74,right,0
36.7,131.17,74.61,2423.14,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.06,1.04,0.65,40.53,routebottom_0,53.76,56.64,279.79,0.05,1.74,right,0
36.8,131.27,74.62,2428.89,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.06,1.04,0.65,40.35,routebottom_0,53.93,56.7,279.53,0.05,1.74,right,0
36.9,131.34,74.64,2434.22,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.65,40.17,routebottom_0,54.11,56.75,279.27,0.05,1.74,right,0
37.0,131.38,74.66,2439.16,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.65,39.99,routebottom_0,54.28,56.8,279.01,0.05,1.75,right,0
37.1,131.4,74.68,2443.71,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.65,39.81,routebottom_0,54.45,56.85,278.75,0.05,1.75,right,0
37.2,131.39,74.69,2447.9,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.65,39.63,routebottom_0,54.63,56.9,278.47,0.05,1.76,right,0
37.3,131.36,74.71,2451.74,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.65,39.45,routebottom_0,54.81,56.94,278.14,0.05,1.76,right,0
37.4,131.3,74.72,2455.23,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,39.26,routebottom_0,54.98,56.99,277.81,0.05,1.77,right,0
37.5,131.23,74.73,2458.39,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,39.08,routebottom_0,55.16,57.03,277.48,0.05,1.78,right,0
37.6,131.14,74.74,2461.23,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,38.89,routebottom_0,55.34,57.06,277.25,0.05,1.79,right,0
37.7,131.03,74.75,2463.76,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,38.7,routebottom_0,55.52,57.1,277.02,0.05,1.8,right,0
37.8,130.9,74.77,2465.99,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,38.51,routebottom_0,55.7,57.13,276.79,0.05,1.81,right,0
37.9,130.76,74.78,2467.92,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,38.33,routebottom_0,55.88,57.16,276.55,0.05,1.82,right,0
38.0,130.6,74.79,2469.57,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,38.13,routebottom_0,56.07,57.19,276.31,0.05,1.83,right,0
38.1,130.43,74.79,2470.94,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,37.94,routebottom_0,56.25,57.22,275.98,0.05,1.84,right,0
38.2,130.25,74.8,2472.05,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,37.75,routebottom_0,56.44,57.24,275.64,0.05,1.86,right,0
38.3,130.06,74.8,2472.89,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,37.55,routebottom_0,56.62,57.26,275.31,0.05,1.87,right,0
38.4,129.86,74.81,2473.48,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,37.36,routebottom_0,56.81,57.28,275.04,0.05,1.88,right,0
38.5,129.65,74.81,2473.82,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,37.16,routebottom_0,57.0,57.3,274.77,0.05,1.9,right,0
38.6,129.43,74.81,2473.93,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,36.96,routebottom_0,57.19,57.31,274.5,0.05,1.91,right,0
38.7,129.2,74.82,2473.81,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.65,36.76,routebottom_0,57.38,57.32,274.23,0.05,1.92,right,0
38.8,128.97,74.82,2473.48,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.64,36.58,routebottom_0,0.08,57.33,273.95,0.05,1.94,:top_0,0
38.9,128.73,74.82,2472.93,0.0,idm,idm_2,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.64,36.4,routebottom_0,0.17,57.34,273.6,0.05,1.95,top,0
